Index,Location,Industry,Subcategory,Hierarchy_Level,Current_Constant,Currency_Conversion,Year,Year_date,Year_minus_2016,Year_minus_2022,Edition,liter_volume,total_RSP
680,5,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,2.583,13597000.0
681,5,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,2.674,14240000.0
682,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,5.215,30879000.0
683,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,5.318,30934000.0
684,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,5.632,32326000.0
685,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,6.094,34923000.0
686,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,6.408,36492000.0
687,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,6.785,38080000.0
688,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,7.144,39891000.0
689,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,7.481,41686000.0
690,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,7.798,43420000.0
691,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,8.086,45057000.0
692,6,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,8.343,46536000.0
693,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,9.316,53305000.0
694,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,9.214,52620000.0
695,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,9.208,52794000.0
696,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,9.259,53173000.0
697,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,9.356,53787000.0
698,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,9.413,54211000.0
699,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,9.482,54964000.0
700,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,9.549,55757000.0
701,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,9.619,56574000.0
702,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,9.686,57382000.0
703,7,Alcoholic Drinks,10,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,9.76,58232000.0
704,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,16.261,66560000.0
705,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,17.119,68396000.0
706,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,17.629,69365000.0
707,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,18.311,71568000.0
708,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,19.715,75099000.0
709,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,20.984,77936000.0
710,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,22.204,81075000.0
711,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,23.346,83985000.0
712,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,24.546,87051000.0
713,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,25.797,90162000.0
714,1,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,27.095,93301000.0
715,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,1.041,6447000.0
716,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,998.0,6079000.0
717,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,934.0,5596000.0
718,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,888.0,5217000.0
719,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,857.0,4973000.0
720,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,830.0,4793000.0
721,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,807.0,4707000.0
722,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,783.0,4628000.0
723,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,760.0,4551000.0
724,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,737.0,4476000.0
725,2,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,715.0,4405000.0
726,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,11.671,21770000.0
727,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,11.25,21310000.0
728,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,10.534,20128000.0
729,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,9.86,18824000.0
730,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,9.82,18997000.0
731,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,9.669,18803000.0
732,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,9.604,18652000.0
733,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,9.479,18341000.0
734,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,9.392,18103000.0
735,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,9.332,17926000.0
736,3,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,9.282,17802000.0
737,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,28.358,89238000.0
738,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,27.79,92235000.0
739,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,28.511,100972000.0
740,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,28.362,108833000.0
741,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,27.244,93413000.0
742,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,27.54,90333000.0
743,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,27.939,91158000.0
744,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,28.373,92859000.0
745,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,28.85,94849000.0
746,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,29.368,97065000.0
747,4,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,29.881,99304000.0
748,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,9.323,24991000.0
749,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,9.541,25807000.0
750,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,9.689,26210000.0
751,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,9.843,26337000.0
752,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,10.049,26951000.0
753,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,10.288,27343000.0
754,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,10.62,28379000.0
755,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,10.966,29499000.0
756,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,11.308,30647000.0
757,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,11.615,31740000.0
758,5,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,11.894,32695000.0
759,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,12.374,45459000.0
760,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,12.002,43838000.0
761,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,11.75,42163000.0
762,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,11.461,40437000.0
763,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,11.198,39174000.0
764,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,10.71,37304000.0
765,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,10.308,35997000.0
766,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,9.964,34841000.0
767,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,9.673,33806000.0
768,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,9.429,32860999.999999996
769,6,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,9.213,31952000.0
770,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,10.635,48086000.0
771,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,10.361,47379000.0
772,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,10.296,47465000.0
773,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,10.195,47041000.0
774,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,10.123,47277000.0
775,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,10.023,47129000.0
776,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,9.963,47184000.0
777,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-76,11,5,2022,9.92,47219000.0
778,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,9.894,47268000.0
779,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,9.881,47366000.0
780,7,Alcoholic Drinks,11,4,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,9.874,47515000.0
